ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Desano-671_rotten-2,,Desano,671_rotten,pīrī́na,pīrī́na,,,KochGrünberg2014[828],,,,
Yahuna-671_rotten-2,,Yahuna,671_rotten,dā́baika,dā́baika,,,KochGrünberg2014[828],,,,
Desano-672_ill-1,,Desano,672_ill,dōlekéyanima,dōlekéyanima,,,KochGrünberg2014[828],,,,
Yupua-672_ill-1,,Yupua,672_ill,tū́dye̥,tū́dye̥,,,KochGrünberg2014[828],,,,
Yahuna-672_ill-1,,Yahuna,672_ill,hī́niu̯,hī́niu̯,,,KochGrünberg2014[828],,,,
Koretu-672_ill-1,,Koretu,672_ill,ikū́lii,ikū́lii,,,KochGrünberg2014[828],,,,
Yupua-672_ill-2,,Yupua,672_ill,be̥katū́dye̥,be̥katū́dye̥,,,KochGrünberg2014[828],,,,
Yupua-672_ill-3,,Yupua,672_ill,be̥(x)katū́dy(i),be̥katū́dy,,,KochGrünberg2014[828],,,,
Desano-673_dead-1,,Desano,673_dead,tsīniā́mi,tsīniā́mi,,,KochGrünberg2014[828],,,,
Yupua-673_dead-1,,Yupua,673_dead,ne̥mé̥dīka,ne̥mé̥dīka,,,KochGrünberg2014[828],,,,
Yahuna-673_dead-1,,Yahuna,673_dead,kirḗ̠(d)ya(d)yi,kirḗ̠yayi,,,KochGrünberg2014[828],,,,
Koretu-673_dead-1,,Koretu,673_dead,ké̥lisi,ké̥lisi,,,KochGrünberg2014[828],,,,
Desano-674_hard-1,,Desano,674_hard,be̥lípu̠nīka,be̥lípu̠nīka,,,KochGrünberg2014[828],,,,
Yupua-674_hard-1,,Yupua,674_hard,bé̥(x)ka,bé̥ka,,,KochGrünberg2014[828],,,,
Desano-675_soft-1,,Desano,675_soft,nīnī́na,nīnī́na,,,KochGrünberg2014[828],,,,
Yupua-675_soft-1,,Yupua,675_soft,pīliá,pīliá,,,KochGrünberg2014[828],,,,
Desano-676_pregnant-1,,Desano,676_pregnant,n(e)hī́po,nhī́po,,,KochGrünberg2014[828],,,,
Desano-677_good-1,,Desano,677_good,oā́pu̠nīka,oā́pu̠nīka,,,KochGrünberg2014[828],,,,
Yupua-677_good-1,,Yupua,677_good,ṓa,ṓa,,,KochGrünberg2014[828],,,,
Yahuna-677_good-1,,Yahuna,677_good,hiá,hiá,,,KochGrünberg2014[828],,,,
Koretu-677_good-1,,Koretu,677_good,híāḥe̠,híāḥe̠,,,KochGrünberg2014[828],,,,
Desano-677_good-2,,Desano,677_good,oā́pu̠līka,oā́pu̠līka,,,KochGrünberg2014[828],,,,
Yupua-678_nice-1,,Yupua,678_nice,ṓa,ṓa,,,KochGrünberg2014[828],,,,
Koretu-678_nice-1,,Koretu,678_nice,yā́he̠,yā́he̠,,,KochGrünberg2014[828],,,,
Desano-679_bad-1,,Desano,679_bad,yē̠pu̠nī́ka,yē̠pu̠nī́ka,,,KochGrünberg2014[828],,,,
Yupua-679_bad-1,,Yupua,679_bad,ue̥(e̥)lí,ue̥lí,,,KochGrünberg2014[828],,,,
Yahuna-679_bad-1,,Yahuna,679_bad,ī́nehīt(š)ia,ī́nehītia,,,KochGrünberg2014[828],,,,
Koretu-679_bad-1,,Koretu,679_bad,lā́roe̠,lā́roe̠,,,KochGrünberg2014[828],,,,
Desano-679_bad-2,,Desano,679_bad,yē̠pu̠lī́ka,yē̠pu̠lī́ka,,,KochGrünberg2014[828],,,,
Desano-680_brave-1,,Desano,680_brave,tulapu̠nī́ka,tulapu̠nī́ka,,,KochGrünberg2014[828],,,,
Desano-680_brave-2,,Desano,680_brave,tulapu̠lī́ka,tulapu̠lī́ka,,,KochGrünberg2014[828],,,,
Desano-681_cowardly-1,,Desano,681_cowardly,buxtā́nima,buxtā́nima,,,KochGrünberg2014[828],,,,
Yahuna-681_cowardly-1,,Yahuna,681_cowardly,oā́malimakíaka,oā́malimakíaka,,,KochGrünberg2014[828],,,,
Desano-681_cowardly-2,,Desano,681_cowardly,buxtā́lima,buxtā́lima,,,KochGrünberg2014[828],,,,
Desano-682_white-1,,Desano,682_white,bōlé̠riye̠,bōlé̠riye̠,,,KochGrünberg2014[829],,,,
Yupua-682_white-1,,Yupua,682_white,bṓle̠,bṓle̠,,,KochGrünberg2014[829],,,,
Yahuna-682_white-1,,Yahuna,682_white,bóya,bóya,,,KochGrünberg2014[829],,,,
Koretu-682_white-1,,Koretu,682_white,pṓle̠,pṓle̠,,,KochGrünberg2014[829],,,,
Yahuna-682_white-2,,Yahuna,682_white,bóiya,bóiya,,,KochGrünberg2014[829],,,,
Koretu-682_white-2,,Koretu,682_white,pó(o)le̠,póle̠,,,KochGrünberg2014[829],,,,
Desano-683_black-1,,Desano,683_black,nyī́nimi,nyī́nimi,,,KochGrünberg2014[829],,,,
Yupua-683_black-1,,Yupua,683_black,(n)yī́(d)ya,yī́ya,,,KochGrünberg2014[829],,,,
Yahuna-683_black-1,,Yahuna,683_black,né̠ya,né̠ya,,,KochGrünberg2014[829],,,,
Koretu-683_black-1,,Koretu,683_black,tó(o)pile̠,tópile̠,,,KochGrünberg2014[829],,,,
Yupua-683_black-2,,Yupua,683_black,(n)yī́,yī́,,,KochGrünberg2014[829],,,,
Yahuna-683_black-2,,Yahuna,683_black,né̠iya,né̠iya,,,KochGrünberg2014[829],,,,
Desano-684_dirty-1,,Desano,684_dirty,ge̥láli,ge̥láli,,,KochGrünberg2014[829],,,,
Yupua-684_dirty-1,,Yupua,684_dirty,u(e)hḗ̠ge̥(d)yée̥,uhḗ̠ge̥yée̥,,,KochGrünberg2014[829],,,,
Yahuna-684_dirty-1,,Yahuna,684_dirty,tā́lie̠ka,tā́lie̠ka,,,KochGrünberg2014[829],,,,
Koretu-684_dirty-1,,Koretu,684_dirty,loké̥kie̥,loké̥kie̥,,,KochGrünberg2014[829],,,,
Yupua-684_dirty-2,,Yupua,684_dirty,u(e)hḗ̠ge̥dye̥,uhḗ̠ge̥dye̥,,,KochGrünberg2014[829],,,,
Yupua-685_dark-1,,Yupua,685_dark,be̥xkániama,be̥xkániama,,,KochGrünberg2014[829],,,,
Desano-686_red-1,,Desano,686_red,dialiye̠,dialiye̠,,,KochGrünberg2014[829],,,,
Yupua-686_red-1,,Yupua,686_red,díau̯a,díau̯a,,,KochGrünberg2014[829],,,,
Yahuna-686_red-1,,Yahuna,686_red,hoāká,hoāká,,,KochGrünberg2014[829],,,,
Koretu-686_red-1,,Koretu,686_red,síōle̠,síōle̠,,,KochGrünberg2014[829],,,,
Yahuna-686_red-2,,Yahuna,686_red,hoagá,hoagá,,,KochGrünberg2014[829],,,,
Desano-687_blue-1,,Desano,687_blue,ya(a)tsā́li,yatsā́li,,,KochGrünberg2014[829],,,,
Yupua-687_blue-1,,Yupua,687_blue,tsé̥me̥oa,tsé̥me̥oa,,,KochGrünberg2014[829],,,,
Yahuna-687_blue-1,,Yahuna,687_blue,hi(i)míane̠í,himíane̠í,,,KochGrünberg2014[829],,,,
Koretu-687_blue-1,,Koretu,687_blue,te̥mé̥ne̠,te̥mé̥ne̠,,,KochGrünberg2014[829],,,,
Desano-687_blue-2,,Desano,687_blue,ya(a)tsā́liye̠,yatsā́liye̠,,,KochGrünberg2014[829],,,,
Yahuna-687_blue-2,,Yahuna,687_blue,hī'mía,hī'mía,,,KochGrünberg2014[829],,,,
Desano-688_green-1,,Desano,688_green,ya(a)tsā́liye̠,yatsā́liye̠,,,KochGrünberg2014[829],,,,
Yupua-688_green-1,,Yupua,688_green,tsé̥me̥oa,tsé̥me̥oa,,,KochGrünberg2014[829],,,,
Yahuna-688_green-1,,Yahuna,688_green,hīmitáka,hīmitáka,,,KochGrünberg2014[829],,,,
Koretu-688_green-1,,Koretu,688_green,te̥me̥né̠la,te̥me̥né̠la,,,KochGrünberg2014[829],,,,
Yahuna-688_green-2,,Yahuna,688_green,hādyúa,hādyúa,,,KochGrünberg2014[829],,,,
Desano-689_yellow-1,,Desano,689_yellow,bōlé̠,bōlé̠,,,KochGrünberg2014[829],,,,
Yupua-689_yellow-1,,Yupua,689_yellow,ḗ̠bo,ḗ̠bo,,,KochGrünberg2014[829],,,,
Yahuna-689_yellow-1,,Yahuna,689_yellow,hūt(š)ipo(o)báka,hūtipobáka,,,KochGrünberg2014[829],,,,
Koretu-689_yellow-1,,Koretu,689_yellow,hé̠oaki,hé̠oaki,,,KochGrünberg2014[829],,,,
Yahuna-689_yellow-2,,Yahuna,689_yellow,bóya,bóya,,,KochGrünberg2014[829],,,,
Desano-690_yesterday-1,,Desano,690_yesterday,dahābé̥loge̠,dahābé̥loge̠,,,KochGrünberg2014[829],,,,
Yupua-690_yesterday-1,,Yupua,690_yesterday,kálu,kálu,,,KochGrünberg2014[829],,,,
Yahuna-690_yesterday-1,,Yahuna,690_yesterday,naṓka,naṓka,,,KochGrünberg2014[829],,,,
Koretu-690_yesterday-1,,Koretu,690_yesterday,le̠líkoḥe̠,le̠líkoḥe̠,,,KochGrünberg2014[829],,,,
Yupua-690_yesterday-2,,Yupua,690_yesterday,káru,káru,,,KochGrünberg2014[829],,,,
Desano-129_morning-2,,Desano,129_morning,(n)yamĩ́(g)ã,yamĩ́ã,,,KochGrünberg2014[829],,,,
Yupua-129_morning-3,,Yupua,129_morning,yā́la,yā́la,,,KochGrünberg2014[829],,,,
Yahuna-129_morning-3,,Yahuna,129_morning,uáiroka,uáiroka,,,KochGrünberg2014[829],,,,
Koretu-129_morning-2,,Koretu,129_morning,yā́mikia,yā́mikia,,,KochGrünberg2014[829],,,,
Yupua-129_morning-4,,Yupua,129_morning,ya(a)lá,yalá,,,KochGrünberg2014[829],,,,
Desano-691_today-1,,Desano,691_today,do(e)pã́(g)ã,dopã́ã,,,KochGrünberg2014[829],,,,
Yupua-691_today-1,,Yupua,691_today,ī́ne̥,ī́ne̥,,,KochGrünberg2014[829],,,,
Yahuna-691_today-1,,Yahuna,691_today,īnimí,īnimí,,,KochGrünberg2014[829],,,,
Koretu-691_today-1,,Koretu,691_today,íne̥me̥,íne̥me̥,,,KochGrünberg2014[829],,,,
Desano-691_today-2,,Desano,691_today,do'pã́(g)ã,do'pã́ã,,,KochGrünberg2014[829],,,,
Desano-692_now-1,,Desano,692_now,dopakēyã́(g)ã,dopakēyã́ã,,,KochGrünberg2014[829],,,,
Desano-693_immediately-1,,Desano,693_immediately,dopágola,dopágola,,,KochGrünberg2014[829],,,,
Desano-694_oneday-1,,Desano,694_oneday,dahābé̥lokole̠ge̠,dahābé̥lokole̠ge̠,,,KochGrünberg2014[829],,,,
Desano-695_right-1,,Desano,695_right,diáye̠,diáye̠,,,KochGrünberg2014[829],,,,
Yupua-695_right-1,,Yupua,695_right,oe̠ní,oe̠ní,,,KochGrünberg2014[829],,,,
Yahuna-695_right-1,,Yahuna,695_right,lí(x̯)tape̠nata,lítape̠nata,,,KochGrünberg2014[829],,,,
Koretu-695_right-1,,Koretu,695_right,heḥā́re̥āre̥,heḥā́re̥āre̥,,,KochGrünberg2014[829],,,,
Desano-695_right-2,,Desano,695_right,díaye̠,díaye̠,,,KochGrünberg2014[829],,,,
Yahuna-695_right-2,,Yahuna,695_right,dí(x̯)tape̠nata,dítape̠nata,,,KochGrünberg2014[829],,,,
Koretu-695_right-2,,Koretu,695_right,ḥe̥ḥā́r(e̥)āre̥,ḥe̥ḥā́rāre̥,,,KochGrünberg2014[829],,,,
Desano-696_left-1,,Desano,696_left,kopé̥,kopé̥,,,KochGrünberg2014[829],,,,
Yupua-696_left-1,,Yupua,696_left,gaxkoaní,gaxkoaní,,,KochGrünberg2014[829],,,,
Yahuna-696_left-1,,Yahuna,696_left,kā́kope̠na,kā́kope̠na,,,KochGrünberg2014[829],,,,
Koretu-696_left-1,,Koretu,696_left,kiakṓre̥āre̥,kiakṓre̥āre̥,,,KochGrünberg2014[829],,,,
Koretu-696_left-2,,Koretu,696_left,kiakṓr(e̥)āre̥,kiakṓrāre̥,,,KochGrünberg2014[829],,,,
Desano-697_here-1,,Desano,697_here,íye̠,íye̠,,,KochGrünberg2014[829],,,,
Yupua-697_here-1,,Yupua,697_here,ā́ge̥,ā́ge̥,,,KochGrünberg2014[829],,,,
Yahuna-697_here-1,,Yahuna,697_here,oó,oó,,,KochGrünberg2014[829],,,,
Koretu-697_here-1,,Koretu,697_here,hóhona,hóhona,,,KochGrünberg2014[829],,,,
Desano-698_near-1,,Desano,698_near,yḗpolo,yḗpolo,,,KochGrünberg2014[829],,,,
Yupua-698_near-1,,Yupua,698_near,yoamaí,yoamaí,,,KochGrünberg2014[829],,,,
Yahuna-698_near-1,,Yahuna,698_near,yoé̠mata̠óihi,yoé̠mata̠óihi,,,KochGrünberg2014[829],,,,
Koretu-698_near-1,,Koretu,698_near,tṓkie̥āne̥,tṓkie̥āne̥,,,KochGrünberg2014[829],,,,
Desano-698_near-2,,Desano,698_near,yḗporo,yḗporo,,,KochGrünberg2014[829],,,,
Koretu-698_near-2,,Koretu,698_near,tṓki(e̥)āne̥,tṓkiāne̥,,,KochGrünberg2014[829],,,,
Desano-699_there-1,,Desano,699_there,tsōgé̠,tsōgé̠,,,KochGrünberg2014[829],,,,
Yupua-699_there-1,,Yupua,699_there,lá(a),lá,,,KochGrünberg2014[829],,,,
Yahuna-699_there-1,,Yahuna,699_there,itóna,itóna,,,KochGrünberg2014[829],,,,
Koretu-699_there-1,,Koretu,699_there,tṓhone̠,tṓhone̠,,,KochGrünberg2014[829],,,,
Desano-700_remote-1,,Desano,700_remote,yō'ā́loge̠,yō'ā́loge̠,,,KochGrünberg2014[829],,,,
Yupua-700_remote-1,,Yupua,700_remote,yoa'má,yoa'má,,,KochGrünberg2014[829],,,,
Yahuna-700_remote-1,,Yahuna,700_remote,yṓ'e̠,yṓ'e̠,,,KochGrünberg2014[829],,,,
Koretu-700_remote-1,,Koretu,700_remote,yóe̠na,yóe̠na,,,KochGrünberg2014[829],,,,
Desano-701_there-1,,Desano,701_there,ṓge,ṓge,,,KochGrünberg2014[829],,,,
Desano-702_frontofthehouse-1,,Desano,702_frontofthehouse,mā́kela hógoro,mā́kela_hógoro,,,KochGrünberg2014[829],,,,
Desano-702_frontofthehouse-2,,Desano,702_frontofthehouse,mā́kena hógoro,mā́kena_hógoro,,,KochGrünberg2014[829],,,,
Desano-703_behindthehouse-1,,Desano,703_behindthehouse,wiipé̥le̥pe̥,wiipé̥le̥pe̥,,,KochGrünberg2014[829],,,,
Desano-704_overonthehouse-1,,Desano,704_overonthehouse,wiī́ue̯x̯ka,wiī́ue̯x̯ka,,,KochGrünberg2014[829],,,,
Desano-705_onthetree-1,,Desano,705_onthetree,yuxké̥ue̯x̯ka,yuxké̥ue̯x̯ka,,,KochGrünberg2014[829],,,,
Desano-706_underthehouse-1,,Desano,706_underthehouse,wiipoe̠káke̠,wiipoe̠káke̠,,,KochGrünberg2014[829],,,,
Desano-707_inthehouseinsidethehouse-1,,Desano,707_inthehouseinsidethehouse,wiikaluxkáke̠,wiikaluxkáke̠,,,KochGrünberg2014[829],,,,
Yupua-708_yes-1,,Yupua,708_yes,háe̥,háe̥,,,KochGrünberg2014[829],,,,
Yahuna-708_yes-1,,Yahuna,708_yes,hḗ,hḗ,,,KochGrünberg2014[829],,,,
Koretu-708_yes-1,,Koretu,708_yes,hehḗ,hehḗ,,,KochGrünberg2014[829],,,,
Desano-708_yes-1,,Desano,708_yes,ā́e̥,ā́e̥,,,KochGrünberg2014[829],,,,
Yahuna-708_yes-2,,Yahuna,708_yes,háu,háu,,,KochGrünberg2014[829],,,,
Desano-709_no-1,,Desano,709_no,mā́la(a),mā́la,,,KochGrünberg2014[829],,,,
Yupua-709_no-1,,Yupua,709_no,iamaí,iamaí,,,KochGrünberg2014[829],,,,
Yahuna-709_no-1,,Yahuna,709_no,he̠noó hé̠no,he̠noó_hé̠no,,,KochGrünberg2014[829],,,,
Koretu-709_no-1,,Koretu,709_no,nī́re̥,nī́re̥,,,KochGrünberg2014[829],,,,
Desano-709_no-2,,Desano,709_no,mā́ra(a),mā́ra,,,KochGrünberg2014[829],,,,
Desano-709_no-3,,Desano,709_no,mālianáa,mālianáa,,,KochGrünberg2014[829],,,,
Desano-710_tobreathe-1,,Desano,710_tobreathe,tsioaíni,tsioaíni,,,KochGrünberg2014[829],,,,
Yupua-710_tobreathe-1,,Yupua,710_tobreathe,yee̥t(š)ī́niyo,yee̥tī́niyo,,,KochGrünberg2014[829],,,,
Yahuna-710_tobreathe-1,,Yahuna,710_tobreathe,(d)yidiatá(d)yu,yidiatáyu,,,KochGrünberg2014[829],,,,
Koretu-710_tobreathe-1,,Koretu,710_tobreathe,iateanié̠l,iateanié̠l,,,KochGrünberg2014[829],,,,
Yahuna-710_tobreathe-2,,Yahuna,710_tobreathe,(d)yidiatá(d)ye̥,yidiatáye̥,,,KochGrünberg2014[829],,,,
Desano-711_getupgetup-1,,Desano,711_getupgetup,nī(g)iní,nīiní,,,KochGrünberg2014[829],,,,
Desano-712_tobathe-1,,Desano,712_tobathe,īnaguanā́ni,īnaguanā́ni,,,KochGrünberg2014[829],,,,
Yupua-712_tobathe-1,,Yupua,712_tobathe,guá(t)(š)iu̯,guáiu̯,,,KochGrünberg2014[829],,,,
Yahuna-712_tobathe-1,,Yahuna,712_tobathe,mū́(d)yāli,mū́yāli,,,KochGrünberg2014[829],,,,
Koretu-712_tobathe-1,,Koretu,712_tobathe,okiá,okiá,,,KochGrünberg2014[829],,,,
Desano-712_tobathe-2,,Desano,712_tobathe,uanā́ni,uanā́ni,,,KochGrünberg2014[829],,,,
Desano-713_tohavecohabitation-1,,Desano,713_tohavecohabitation,ina(d)yḗ̠ná,inayḗ̠ná,,,KochGrünberg2014[830],,,,
Yupua-713_tohavecohabitation-1,,Yupua,713_tohavecohabitation,yee̥tsíe̠i̯,yee̥tsíe̠i̯,,,KochGrünberg2014[830],,,,
Yahuna-713_tohavecohabitation-1,,Yahuna,713_tohavecohabitation,mambuālí,mambuālí,,,KochGrünberg2014[830],,,,
Koretu-713_tohavecohabitation-1,,Koretu,713_tohavecohabitation,tā'há,tā'há,,,KochGrünberg2014[830],,,,
Desano-714_totie-1,,Desano,714_totie,dī́riri,dī́riri,,,KochGrünberg2014[830],,,,
Yupua-715_tobury-1,,Yupua,715_tobury,goxtx̯e̠ātx̯é̥,goxtx̯e̠ātx̯é̥,,,KochGrünberg2014[830],,,,
Desano-716_stay-1,,Desano,716_stay,dūhame̠né̠,dūhame̠né̠,,,KochGrünberg2014[830],,,,
Desano-717_grind-1,,Desano,717_grind,tsoe̠bā́li,tsoe̠bā́li,,,KochGrünberg2014[830],,,,
Yupua-717_grind-1,,Yupua,717_grind,tx̯óe̠i̯,tx̯óe̠i̯,,,KochGrünberg2014[830],,,,
Yahuna-717_grind-1,,Yahuna,717_grind,mix̯hoe̠be̠,mix̯hoe̠be̠,,,KochGrünberg2014[830],,,,
Koretu-717_grind-1,,Koretu,717_grind,u̠hé̠kialó,u̠hé̠kialó,,,KochGrünberg2014[830],,,,
Desano-718_burnburn-1,,Desano,718_burnburn,ehéai̯yā(ni),ehéai̯yā,,,KochGrünberg2014[830],,,,
Yahuna-718_burnburn-1,,Yahuna,718_burnburn,móhóe̠li,móhóe̠li,,,KochGrünberg2014[830],,,,
Koretu-718_burnburn-1,,Koretu,718_burnburn,houo̯úo,houo̯úo,,,KochGrünberg2014[830],,,,
Yupua-719_aburnthouse-1,,Yupua,719_aburnthouse,ue̥é̥ uhúā(d)ya,ue̥é̥_uhúāya,,,KochGrünberg2014[830],,,,
Desano-720_tobring-1,,Desano,720_tobring,airike̠,airike̠,,,KochGrünberg2014[830],,,,
Desano-721_bringwater-1,,Desano,721_bringwater,dex̯kó ai̯riké,dex̯kó_ai̯riké,,,KochGrünberg2014[830],,,,
Yupua-721_bringwater-1,,Yupua,721_bringwater,de̠ko ai̯uálisu,de̠ko_ai̯uálisu,,,KochGrünberg2014[830],,,,
Yupua-721_bringwater-2,,Yupua,721_bringwater,de̠(x̯)ko ai̯uáli(t)x̯u,de̠ko_ai̯uálix̯u,,,KochGrünberg2014[830],,,,
Yupua-722_bringhere-1,,Yupua,722_bringhere,ā́ge̥ ai̯uáli(t)sú,ā́ge̥_ai̯uálisú,,,KochGrünberg2014[830],,,,
Yupua-723_blowtheflute-1,,Yupua,723_blowtheflute,yasḗ̠bo puhúai̯e̥,yasḗ̠bo_puhúai̯e̥,,,KochGrünberg2014[830],,,,
Desano-724_tothink-1,,Desano,724_tothink,gūnyabirikā́(ni),gūnyabirikā́,,,KochGrünberg2014[830],,,,
Desano-725_todrown-1,,Desano,725_todrown,e̥kā́lani(nipe),e̥kā́lani,,,KochGrünberg2014[830],,,,
Desano-726_toeat-1,,Desano,726_toeat,bā́li,bā́li,,,KochGrünberg2014[830],,,,
Yupua-726_toeat-1,,Yupua,726_toeat,báai̯,báai̯,,,KochGrünberg2014[830],,,,
Yahuna-726_toeat-1,,Yahuna,726_toeat,mambaā́(d)ye̠é̠,mambaā́ye̠é̠,,,KochGrünberg2014[830],,,,
Koretu-726_toeat-1,,Koretu,726_toeat,opãkiá,opãkiá,,,KochGrünberg2014[830],,,,
Desano-726_toeat-2,,Desano,726_toeat,bā́ri,bā́ri,,,KochGrünberg2014[830],,,,
Desano-727_tofall-1,,Desano,727_tofall,yūlikā(ni),yūlikā,,,KochGrünberg2014[830],,,,
Yupua-727_tofall-1,,Yupua,727_tofall,ue̠lé̠i̯,ue̠lé̠i̯,,,KochGrünberg2014[830],,,,
Yahuna-727_tofall-1,,Yahuna,727_tofall,yiyā́nye̥,yiyā́nye̥,,,KochGrünberg2014[830],,,,
Koretu-727_tofall-1,,Koretu,727_tofall,óḥoasisi,óḥoasisi,,,KochGrünberg2014[830],,,,
Yupua-727_tofall-2,,Yupua,727_tofall,ue̠ré̠i̯,ue̠ré̠i̯,,,KochGrünberg2014[830],,,,
Yahuna-727_tofall-2,,Yahuna,727_tofall,yiyā́nyu,yiyā́nyu,,,KochGrünberg2014[830],,,,
Yupua-729_letscatchawoman-1,,Yupua,729_letscatchawoman,tsaháme̥ nomi be̥(x)kákui,tsaháme̥_nomi_be̥kákui,,,KochGrünberg2014[830],,,,
Desano-730_tofly-1,,Desano,730_tofly,ue̥li,ue̥li,,,KochGrünberg2014[830],,,,
Yupua-730_tofly-1,,Yupua,730_tofly,ué̥li,ué̥li,,,KochGrünberg2014[830],,,,
Yahuna-730_tofly-1,,Yahuna,730_tofly,tsauī́dye̥,tsauī́dye̥,,,KochGrünberg2014[830],,,,
Koretu-730_tofly-1,,Koretu,730_tofly,ké̥ue̠i,ké̥ue̠i,,,KochGrünberg2014[830],,,,
Yahuna-730_tofly-2,,Yahuna,730_tofly,tsauī́dyu,tsauī́dyu,,,KochGrünberg2014[830],,,,
Desano-731_toflow-1,,Desano,731_toflow,oxhoamī́(ni),oxhoamī́,,,KochGrünberg2014[830],,,,
Yupua-731_toflow-1,,Yupua,731_toflow,be̥xkádyi huamá,be̥xkádyi_huamá,,,KochGrünberg2014[830],,,,
Koretu-731_toflow-1,,Koretu,731_toflow,kotáte̠te̠a,kotáte̠te̠a,,,KochGrünberg2014[830],,,,
Yahuna-732_theriverflows-1,,Yahuna,732_theriverflows,hahía liákahulū́(d)ye̥,hahía_liákahulū́ye̥,,,KochGrünberg2014[830],,,,
Yahuna-732_theriverflows-2,,Yahuna,732_theriverflows,hahía diákahulū́(d)yu,hahía_diákahulū́yu,,,KochGrünberg2014[830],,,,
Desano-733_tofish-1,,Desano,733_tofish,u(e)hē̠rí,uhē̠rí,,,KochGrünberg2014[830],,,,
Yupua-733_tofish-1,,Yupua,733_tofish,bix̯tá(t)x̯e̥,bix̯táx̯e̥,,,KochGrünberg2014[830],,,,
Yahuna-733_tofish-1,,Yahuna,733_tofish,mipotabā́be̠,mipotabā́be̠,,,KochGrünberg2014[830],,,,
Koretu-733_tofish-1,,Koretu,733_tofish,okohé̠,okohé̠,,,KochGrünberg2014[830],,,,
Desano-734_tofear-1,,Desano,734_tofear,tālabé̠olé ,tālabé̠olé,,,KochGrünberg2014[830],,,,
Desano-735_toyawn-1,,Desano,735_toyawn,yaṓlipuli,yaṓlipuli,,,KochGrünberg2014[830],,,,
Desano-736_togivebirth-1,,Desano,736_togivebirth,pṓnakeli,pṓnakeli,,,KochGrünberg2014[830],,,,
Yupua-738_iwantwater-1,,Yupua,738_iwantwater,de̠(x̯)kó i(t)x̯é̥,de̠kó_ix̯é̥,,,KochGrünberg2014[830],,,,
Yahuna-739_emitaflatus-1,,Yahuna,739_emitaflatus,itape̠hā́lige̥,itape̠hā́lige̥,,,KochGrünberg2014[830],,,,
Koretu-739_emitaflatus-1,,Koretu,739_emitaflatus,hotōnié,hotōnié,,,KochGrünberg2014[830],,,,
Koretu-739_emitaflatus-2,,Koretu,739_emitaflatus,houá,houá,,,KochGrünberg2014[830],,,,
Desano-740_towalk-1,,Desano,740_towalk,oā́li,oā́li,,,KochGrünberg2014[830],,,,
Yupua-740_towalk-1,,Yupua,740_towalk,kū́li,kū́li,,,KochGrünberg2014[830],,,,
Yahuna-740_towalk-1,,Yahuna,740_towalk,uanúame̠pe̠,uanúame̠pe̠,,,KochGrünberg2014[830],,,,
Yupua-740_towalk-2,,Yupua,740_towalk,kū́(u)li,kū́li,,,KochGrünberg2014[830],,,,
Yahuna-740_towalk-2,,Yahuna,740_towalk,uanúame̠be̠,uanúame̠be̠,,,KochGrünberg2014[830],,,,
Desano-741_todig-1,,Desano,741_todig,tsé̠āli,tsé̠āli,,,KochGrünberg2014[830],,,,
Desano-742_tograb-1,,Desano,742_tograb,yéāli,yéāli,,,KochGrünberg2014[830],,,,
Yupua-743_doyouhavewater-1,,Yupua,743_doyouhavewater,dé̠(x̯)ko ī́ātx̯i,dé̠ko_ī́ātx̯i,,,KochGrünberg2014[830],,,,
Yupua-743_doyouhavewater-2,,Yupua,743_doyouhavewater,dé̠(x̯)ko ī́ā(t)x̯i,dé̠ko_ī́āx̯i,,,KochGrünberg2014[830],,,,
Yupua-744_doyouhavefarinha-1,,Yupua,744_doyouhavefarinha,bagáli ía(t)x̯i,bagáli_íax̯i,,,KochGrünberg2014[830],,,,
Yupua-745_tohit-1,,Yupua,745_tohit,pā́i ,pā́i,,,KochGrünberg2014[830],,,,
Yahuna-745_tohit-1,,Yahuna,745_tohit,mihipáhe̠ kope̠ki,mihipáhe̠_kope̠ki,,,KochGrünberg2014[830],,,,
Koretu-745_tohit-1,,Koretu,745_tohit,ho(x)tá,hotá,,,KochGrünberg2014[830],,,,
Desano-746_tolisten-1,,Desano,746_tolisten,pē̠rí,pē̠rí,,,KochGrünberg2014[830],,,,
Yupua-746_tolisten-1,,Yupua,746_tolisten,pī(d)yée̥,pīyée̥,,,KochGrünberg2014[830],,,,
Yahuna-746_tolisten-1,,Yahuna,746_tolisten,meamítiyu,meamítiyu,,,KochGrünberg2014[830],,,,
Koretu-746_tolisten-1,,Koretu,746_tolisten,okiónte̠si,okiónte̠si,,,KochGrünberg2014[830],,,,
Yupua-746_tolisten-2,,Yupua,746_tolisten,pī(t)x̯ú,pīx̯ú,,,KochGrünberg2014[830],,,,
Yahuna-746_tolisten-2,,Yahuna,746_tolisten,meamítiye̥,meamítiye̥,,,KochGrünberg2014[830],,,,
Desano-747_tostarve-1,,Desano,747_tostarve,oáme̠naga,oáme̠naga,,,KochGrünberg2014[830],,,,
Yupua-748_iamhungry-1,,Yupua,748_iamhungry,yee̥bóodyée̥,yee̥bóodyée̥,,,KochGrünberg2014[830],,,,
Desano-749_tocough-1,,Desano,749_tocough,tsā́liri,tsā́liri,,,KochGrünberg2014[830],,,,
